Date,Close,Change
12-Aug-2015,7.969,-0.0097
13-Aug-2015,7.9652,-0.0038
14-Aug-2015,7.9656,0.0004
17-Aug-2015,7.9477,-0.018
18-Aug-2015,7.9444,-0.0032
19-Aug-2015,7.9462,0.0018
20-Aug-2015,7.9449,-0.0013
21-Aug-2015,7.9185,-0.0263
24-Aug-2015,7.9128,-0.0058
25-Aug-2015,7.9083,-0.0044
26-Aug-2015,7.9232,0.0149
27-Aug-2015,7.9243,0.0011
28-Aug-2015,7.9163,-0.008
31-Aug-2015,7.9314,0.0151
01-Sep-2015,7.9364,0.0049
02-Sep-2015,7.9428,0.0064
03-Sep-2015,7.9407,-0.0021
04-Sep-2015,7.9423,0.0017
07-Sep-2015,7.937,-0.0054
08-Sep-2015,7.9228,-0.0141
09-Sep-2015,7.9244,0.0016
10-Sep-2015,7.9217,-0.0027
11-Sep-2015,7.914,-0.0078
14-Sep-2015,7.9127,-0.0013
15-Sep-2015,7.9074,-0.0053
16-Sep-2015,7.9027,-0.0047
17-Sep-2015,7.9014,-0.0013
18-Sep-2015,7.8896,-0.0119
21-Sep-2015,7.8983,0.0087
22-Sep-2015,7.9094,0.0111
23-Sep-2015,7.9071,-0.0022
24-Sep-2015,7.9193,0.0121
25-Sep-2015,7.9026,-0.0166
28-Sep-2015,7.902,-0.0006
29-Sep-2015,7.894,-0.008
30-Sep-2015,7.8949,0.0008
01-Oct-2015,7.8948,-0.0001
02-Oct-2015,7.8842,-0.0106
05-Oct-2015,7.8887,0.0045
06-Oct-2015,7.8941,0.0054
07-Oct-2015,7.8902,-0.0039
08-Oct-2015,7.8955,0.0053
09-Oct-2015,7.8987,0.0032
12-Oct-2015,7.9031,0.0044
13-Oct-2015,7.9097,0.0067
14-Oct-2015,7.9312,0.0214
15-Oct-2015,7.9216,-0.0096
16-Oct-2015,7.9271,0.0055
19-Oct-2015,7.9103,-0.0168
20-Oct-2015,7.9232,0.0129
21-Oct-2015,7.9144,-0.0089
22-Oct-2015,7.929,0.0146
23-Oct-2015,7.936,0.007
26-Oct-2015,7.9443,0.0083
27-Oct-2015,7.9469,0.0026
28-Oct-2015,7.9258,-0.0211
29-Oct-2015,7.9203,-0.0055
30-Oct-2015,7.9154,-0.005
02-Nov-2015,7.9353,0.0199
03-Nov-2015,7.933,-0.0023
04-Nov-2015,7.9233,-0.0097
05-Nov-2015,7.918,-0.0053
06-Nov-2015,7.9389,0.0209
09-Nov-2015,7.9555,0.0166
10-Nov-2015,7.9393,-0.0163
11-Nov-2015,7.9438,0.0045
12-Nov-2015,7.9409,-0.0028
13-Nov-2015,7.9287,-0.0123
16-Nov-2015,7.9242,-0.0044
17-Nov-2015,7.9219,-0.0023
18-Nov-2015,7.9295,0.0075
19-Nov-2015,7.9272,-0.0023
20-Nov-2015,7.9276,0.0004
23-Nov-2015,7.9147,-0.0129
24-Nov-2015,7.903,-0.0117
25-Nov-2015,7.9094,0.0063
26-Nov-2015,7.9013,-0.0081
27-Nov-2015,7.9051,0.0038
30-Nov-2015,7.9012,-0.004
01-Dec-2015,7.9014,0.0002
02-Dec-2015,7.8992,-0.0021
03-Dec-2015,7.8812,-0.0181
04-Dec-2015,7.8628,-0.0183
07-Dec-2015,7.856,-0.0068
08-Dec-2015,7.8669,0.0108
09-Dec-2015,7.8743,0.0074
10-Dec-2015,7.8869,0.0126
11-Dec-2015,7.9021,0.0153
14-Dec-2015,7.9131,0.0109
15-Dec-2015,7.9123,-0.0008
16-Dec-2015,7.9141,0.0019
17-Dec-2015,7.9136,-0.0005
18-Dec-2015,7.8962,-0.0174
21-Dec-2015,7.9066,0.0104
22-Dec-2015,7.8948,-0.0118
23-Dec-2015,7.8957,0.0009
24-Dec-2015,7.9024,0.0067
25-Dec-2015,7.9107,0.0083
28-Dec-2015,7.909,-0.0017
29-Dec-2015,7.9078,-0.0012
30-Dec-2015,7.9141,0.0063
31-Dec-2015,7.9173,0.0032
01-Jan-2016,7.9161,-0.0012
04-Jan-2016,7.9341,0.0181
05-Jan-2016,7.9312,-0.0029
06-Jan-2016,7.9381,0.0069
07-Jan-2016,7.937,-0.0011
08-Jan-2016,7.9303,-0.0067
11-Jan-2016,7.9232,-0.0071
12-Jan-2016,7.9059,-0.0172
13-Jan-2016,7.9084,0.0025
14-Jan-2016,7.913,0.0046
15-Jan-2016,7.9128,-0.0002
18-Jan-2016,7.9039,-0.009
19-Jan-2016,7.9058,0.0019
20-Jan-2016,7.8837,-0.0221
21-Jan-2016,7.8914,0.0077
22-Jan-2016,7.8802,-0.0112
25-Jan-2016,7.8864,0.0062
26-Jan-2016,7.9022,0.0158
27-Jan-2016,7.8896,-0.0126
28-Jan-2016,7.8945,0.0049
29-Jan-2016,7.8848,-0.0097
01-Feb-2016,7.8782,-0.0066
02-Feb-2016,7.8695,-0.0087
03-Feb-2016,7.856,-0.0135
04-Feb-2016,7.879,0.023
05-Feb-2016,7.877,-0.002
08-Feb-2016,7.8875,0.0105
09-Feb-2016,7.8819,-0.0057
10-Feb-2016,7.891,0.0091
11-Feb-2016,7.8706,-0.0203
12-Feb-2016,7.8567,-0.0139
15-Feb-2016,7.876,0.0193
16-Feb-2016,7.8726,-0.0034
17-Feb-2016,7.8778,0.0052
18-Feb-2016,7.8873,0.0095
19-Feb-2016,7.9134,0.0261
22-Feb-2016,7.917,0.0036
23-Feb-2016,7.9189,0.0019
24-Feb-2016,7.9255,0.0066
25-Feb-2016,7.9301,0.0046
26-Feb-2016,7.929,-0.0011
29-Feb-2016,7.9351,0.006
01-Mar-2016,7.9312,-0.0039
02-Mar-2016,7.9379,0.0067
03-Mar-2016,7.9562,0.0183
04-Mar-2016,7.9212,-0.0349
07-Mar-2016,7.9337,0.0124
08-Mar-2016,7.9203,-0.0133
09-Mar-2016,7.9061,-0.0142
10-Mar-2016,7.9021,-0.004
11-Mar-2016,7.9063,0.0042
14-Mar-2016,7.8849,-0.0215
15-Mar-2016,7.881,-0.0039
16-Mar-2016,7.9074,0.0264
17-Mar-2016,7.9145,0.0071
18-Mar-2016,7.93,0.0155
21-Mar-2016,7.945,0.015
22-Mar-2016,7.9574,0.0124
23-Mar-2016,7.989,0.0316
24-Mar-2016,7.9807,-0.0083
25-Mar-2016,8.0056,0.0249
28-Mar-2016,8.0151,0.0095
29-Mar-2016,8.0098,-0.0054
30-Mar-2016,8.0022,-0.0075
31-Mar-2016,8.0143,0.012
01-Apr-2016,8.0235,0.0092
04-Apr-2016,8.02,-0.0035
05-Apr-2016,8.0164,-0.0035
06-Apr-2016,8.0193,0.0029
07-Apr-2016,8.0222,0.0029
08-Apr-2016,8.015,-0.0072
11-Apr-2016,8.0017,-0.0134
12-Apr-2016,7.9916,-0.0101
13-Apr-2016,7.9821,-0.0095
14-Apr-2016,7.9741,-0.008
15-Apr-2016,7.9773,0.0032
18-Apr-2016,7.9602,-0.017
19-Apr-2016,7.9622,0.002
20-Apr-2016,7.9584,-0.0039
21-Apr-2016,7.9643,0.006
22-Apr-2016,7.9303,-0.034
25-Apr-2016,7.964,0.0337
26-Apr-2016,7.9675,0.0035
27-Apr-2016,7.9739,0.0064
28-Apr-2016,7.9667,-0.0073
29-Apr-2016,7.9598,-0.0068
02-May-2016,7.9809,0.0211
03-May-2016,7.9831,0.0022
04-May-2016,7.9714,-0.0117
05-May-2016,7.9927,0.0213
06-May-2016,7.9876,-0.0051
09-May-2016,7.991,0.0034
10-May-2016,7.9945,0.0035
11-May-2016,8.0046,0.0101
12-May-2016,8.0021,-0.0024
13-May-2016,8.0038,0.0016
16-May-2016,8.0164,0.0126
17-May-2016,8.0259,0.0095
18-May-2016,8.0125,-0.0134
19-May-2016,8.0134,0.0009
20-May-2016,8.0161,0.0027
23-May-2016,8.0199,0.0038
24-May-2016,8.0083,-0.0116
25-May-2016,8.0188,0.0105
26-May-2016,8.0405,0.0217
27-May-2016,8.0592,0.0188
30-May-2016,8.0495,-0.0097
31-May-2016,8.06,0.0104
01-Jun-2016,8.0541,-0.0059
02-Jun-2016,8.0602,0.0061
03-Jun-2016,8.0461,-0.0141
06-Jun-2016,8.0566,0.0105
07-Jun-2016,8.0594,0.0028
08-Jun-2016,8.0587,-0.0007
09-Jun-2016,8.0768,0.0181
10-Jun-2016,8.0646,-0.0122
13-Jun-2016,8.0476,-0.017
14-Jun-2016,8.0356,-0.012
15-Jun-2016,8.0375,0.0018
16-Jun-2016,8.0159,-0.0216
17-Jun-2016,8.0073,-0.0085
20-Jun-2016,8.0123,0.005
21-Jun-2016,8.0057,-0.0066
22-Jun-2016,7.983,-0.0227
23-Jun-2016,7.9776,-0.0054
24-Jun-2016,7.9618,-0.0158
27-Jun-2016,7.9493,-0.0125
28-Jun-2016,7.9595,0.0102
29-Jun-2016,7.9537,-0.0058
30-Jun-2016,7.9345,-0.0192
01-Jul-2016,7.9486,0.0141
04-Jul-2016,7.9579,0.0092
05-Jul-2016,7.9588,0.0009
06-Jul-2016,7.9641,0.0053
07-Jul-2016,7.9665,0.0024
08-Jul-2016,7.9612,-0.0053
11-Jul-2016,7.9652,0.004
12-Jul-2016,7.9623,-0.0028
13-Jul-2016,7.9687,0.0064
14-Jul-2016,7.9655,-0.0032
15-Jul-2016,7.9635,-0.0021
18-Jul-2016,7.9542,-0.0093
19-Jul-2016,7.9478,-0.0063
20-Jul-2016,7.9446,-0.0032
21-Jul-2016,7.9335,-0.0112
22-Jul-2016,7.9176,-0.0159
25-Jul-2016,7.8945,-0.023
26-Jul-2016,7.9204,0.0259
27-Jul-2016,7.9251,0.0047
28-Jul-2016,7.9395,0.0144
29-Jul-2016,7.9462,0.0066
01-Aug-2016,7.9409,-0.0052
02-Aug-2016,7.9344,-0.0065
03-Aug-2016,7.9272,-0.0072
04-Aug-2016,7.9062,-0.021
05-Aug-2016,7.9116,0.0054
08-Aug-2016,7.901,-0.0105
09-Aug-2016,7.928,0.0269
10-Aug-2016,7.9352,0.0072
11-Aug-2016,7.9453,0.0101
12-Aug-2016,7.9192,-0.0261
15-Aug-2016,7.9356,0.0164
16-Aug-2016,7.9236,-0.012
17-Aug-2016,7.9211,-0.0026
18-Aug-2016,7.9189,-0.0021
19-Aug-2016,7.9289,0.01
22-Aug-2016,7.9391,0.0102
23-Aug-2016,7.9304,-0.0087
24-Aug-2016,7.9571,0.0267
25-Aug-2016,7.9507,-0.0064
26-Aug-2016,7.9513,0.0006
29-Aug-2016,7.9673,0.0161
30-Aug-2016,7.9639,-0.0034
31-Aug-2016,7.956,-0.008
01-Sep-2016,7.9449,-0.0111
02-Sep-2016,7.9708,0.0259
05-Sep-2016,7.9772,0.0064
06-Sep-2016,7.9719,-0.0053
07-Sep-2016,7.9683,-0.0035
08-Sep-2016,7.9749,0.0066
09-Sep-2016,7.9663,-0.0086
12-Sep-2016,7.9533,-0.013
13-Sep-2016,7.945,-0.0084
14-Sep-2016,7.9516,0.0066
15-Sep-2016,7.9459,-0.0057
16-Sep-2016,7.9444,-0.0015
19-Sep-2016,7.9327,-0.0117
20-Sep-2016,7.9144,-0.0183
21-Sep-2016,7.9144,-0.0
22-Sep-2016,7.9222,0.0078
23-Sep-2016,7.9044,-0.0178
26-Sep-2016,7.9079,0.0035
27-Sep-2016,7.9036,-0.0043
28-Sep-2016,7.9114,0.0078
29-Sep-2016,7.9091,-0.0023
30-Sep-2016,7.9066,-0.0025
03-Oct-2016,7.8866,-0.02
04-Oct-2016,7.8644,-0.0222
05-Oct-2016,7.8801,0.0157
06-Oct-2016,7.8679,-0.0121
07-Oct-2016,7.8608,-0.0071
10-Oct-2016,7.8478,-0.013
11-Oct-2016,7.8564,0.0086
12-Oct-2016,7.8643,0.0079
13-Oct-2016,7.8679,0.0036
14-Oct-2016,7.8531,-0.0148
17-Oct-2016,7.8351,-0.018
18-Oct-2016,7.837,0.0019
19-Oct-2016,7.8567,0.0196
20-Oct-2016,7.8703,0.0137
21-Oct-2016,7.869,-0.0014
24-Oct-2016,7.8594,-0.0096
25-Oct-2016,7.8542,-0.0052
26-Oct-2016,7.8482,-0.006
27-Oct-2016,7.8487,0.0005
28-Oct-2016,7.829,-0.0197
31-Oct-2016,7.8325,0.0035
01-Nov-2016,7.8566,0.0241
02-Nov-2016,7.862,0.0054
03-Nov-2016,7.8601,-0.0019
04-Nov-2016,7.8514,-0.0087
07-Nov-2016,7.8509,-0.0005
08-Nov-2016,7.8511,0.0002
09-Nov-2016,7.8566,0.0055
10-Nov-2016,7.8293,-0.0274
11-Nov-2016,7.8227,-0.0066
14-Nov-2016,7.8183,-0.0044
15-Nov-2016,7.8091,-0.0092
16-Nov-2016,7.8094,0.0002
17-Nov-2016,7.8093,-0.0001
18-Nov-2016,7.7837,-0.0255
21-Nov-2016,7.7776,-0.0062
22-Nov-2016,7.7728,-0.0048
23-Nov-2016,7.776,0.0032
24-Nov-2016,7.7639,-0.0121
25-Nov-2016,7.7519,-0.012
28-Nov-2016,7.7575,0.0056
29-Nov-2016,7.7606,0.0031
30-Nov-2016,7.7612,0.0006
01-Dec-2016,7.7707,0.0095
02-Dec-2016,7.7683,-0.0024
05-Dec-2016,7.7677,-0.0006
06-Dec-2016,7.7561,-0.0115
07-Dec-2016,7.7656,0.0095
08-Dec-2016,7.775,0.0093
09-Dec-2016,7.7805,0.0056
12-Dec-2016,7.7746,-0.0059
13-Dec-2016,7.781,0.0064
14-Dec-2016,7.7785,-0.0025
15-Dec-2016,7.7607,-0.0179
16-Dec-2016,7.7613,0.0006
19-Dec-2016,7.7696,0.0084
20-Dec-2016,7.7694,-0.0002
21-Dec-2016,7.7734,0.004
22-Dec-2016,7.7622,-0.0112
23-Dec-2016,7.759,-0.0032
26-Dec-2016,7.7586,-0.0004
27-Dec-2016,7.7555,-0.0031
28-Dec-2016,7.7573,0.0017
29-Dec-2016,7.7598,0.0025
30-Dec-2016,7.7722,0.0124
02-Jan-2017,7.7892,0.017
03-Jan-2017,7.7745,-0.0147
04-Jan-2017,7.7669,-0.0075
05-Jan-2017,7.7801,0.0131
06-Jan-2017,7.7864,0.0063
09-Jan-2017,7.7836,-0.0027
10-Jan-2017,7.7661,-0.0175
11-Jan-2017,7.7524,-0.0138
12-Jan-2017,7.7356,-0.0168
13-Jan-2017,7.7292,-0.0064
16-Jan-2017,7.7207,-0.0085
17-Jan-2017,7.7166,-0.0041
18-Jan-2017,7.7215,0.0049
19-Jan-2017,7.7209,-0.0006
20-Jan-2017,7.7472,0.0263
23-Jan-2017,7.7302,-0.017
24-Jan-2017,7.7294,-0.0008
25-Jan-2017,7.7288,-0.0006
26-Jan-2017,7.7287,-0.0001
27-Jan-2017,7.7232,-0.0055
30-Jan-2017,7.7224,-0.0008
31-Jan-2017,7.7208,-0.0015
01-Feb-2017,7.7338,0.0129
02-Feb-2017,7.7464,0.0127
03-Feb-2017,7.737,-0.0094
06-Feb-2017,7.7403,0.0033
07-Feb-2017,7.7454,0.0051
08-Feb-2017,7.7372,-0.0083
09-Feb-2017,7.7357,-0.0015
10-Feb-2017,7.7211,-0.0146
13-Feb-2017,7.7424,0.0213
14-Feb-2017,7.7442,0.0018
15-Feb-2017,7.7505,0.0063
16-Feb-2017,7.7467,-0.0038
17-Feb-2017,7.7349,-0.0119
20-Feb-2017,7.7341,-0.0007
21-Feb-2017,7.7465,0.0124
22-Feb-2017,7.7507,0.0042
23-Feb-2017,7.7527,0.002
24-Feb-2017,7.7479,-0.0048
27-Feb-2017,7.7427,-0.0052
28-Feb-2017,7.73,-0.0127
01-Mar-2017,7.7314,0.0014
02-Mar-2017,7.7322,0.0007
03-Mar-2017,7.7388,0.0066
06-Mar-2017,7.7236,-0.0152
07-Mar-2017,7.7269,0.0033
08-Mar-2017,7.7304,0.0034
09-Mar-2017,7.7553,0.025
10-Mar-2017,7.7338,-0.0215
13-Mar-2017,7.7501,0.0163
14-Mar-2017,7.747,-0.0032
15-Mar-2017,7.7592,0.0122
16-Mar-2017,7.7568,-0.0023
17-Mar-2017,7.7506,-0.0062
20-Mar-2017,7.7503,-0.0002
21-Mar-2017,7.7191,-0.0312
22-Mar-2017,7.7008,-0.0183
23-Mar-2017,7.7063,0.0055
24-Mar-2017,7.7338,0.0275
27-Mar-2017,7.7303,-0.0035
28-Mar-2017,7.7315,0.0012
29-Mar-2017,7.7292,-0.0023
30-Mar-2017,7.7151,-0.0141
31-Mar-2017,7.7124,-0.0028
03-Apr-2017,7.7053,-0.0071
04-Apr-2017,7.7388,0.0335
05-Apr-2017,7.7386,-0.0002
06-Apr-2017,7.7447,0.006
07-Apr-2017,7.7492,0.0046
10-Apr-2017,7.7548,0.0056
11-Apr-2017,7.7604,0.0055
12-Apr-2017,7.7601,-0.0003
13-Apr-2017,7.7568,-0.0033
14-Apr-2017,7.7804,0.0236
17-Apr-2017,7.7747,-0.0058
18-Apr-2017,7.7901,0.0154
19-Apr-2017,7.7915,0.0014
20-Apr-2017,7.7992,0.0077
21-Apr-2017,7.8052,0.0061
24-Apr-2017,7.8058,0.0005
25-Apr-2017,7.8155,0.0098
26-Apr-2017,7.8262,0.0107
27-Apr-2017,7.8242,-0.002
28-Apr-2017,7.824,-0.0001
01-May-2017,7.8263,0.0022
02-May-2017,7.8301,0.0038
03-May-2017,7.856,0.0259
04-May-2017,7.8646,0.0085
05-May-2017,7.8666,0.002
08-May-2017,7.8581,-0.0084
09-May-2017,7.8478,-0.0104
10-May-2017,7.842,-0.0058
11-May-2017,7.8314,-0.0106
12-May-2017,7.8363,0.0049
15-May-2017,7.8478,0.0114
16-May-2017,7.8675,0.0197
17-May-2017,7.8576,-0.0098
18-May-2017,7.8424,-0.0152
19-May-2017,7.8312,-0.0112
22-May-2017,7.8207,-0.0105
23-May-2017,7.8093,-0.0114
24-May-2017,7.7977,-0.0116
25-May-2017,7.8023,0.0047
26-May-2017,7.7902,-0.0122
29-May-2017,7.7756,-0.0146
30-May-2017,7.7766,0.001
31-May-2017,7.7898,0.0132
01-Jun-2017,7.7745,-0.0153
02-Jun-2017,7.7789,0.0043
05-Jun-2017,7.7972,0.0184
06-Jun-2017,7.8027,0.0055
07-Jun-2017,7.808,0.0053
08-Jun-2017,7.8204,0.0124
09-Jun-2017,7.8246,0.0042
12-Jun-2017,7.8145,-0.0101
13-Jun-2017,7.8204,0.0059
14-Jun-2017,7.8304,0.01
15-Jun-2017,7.8247,-0.0057
16-Jun-2017,7.8264,0.0017
19-Jun-2017,7.8228,-0.0036
20-Jun-2017,7.8373,0.0145
21-Jun-2017,7.8278,-0.0095
22-Jun-2017,7.8521,0.0243
23-Jun-2017,7.8472,-0.0049
26-Jun-2017,7.846,-0.0013
27-Jun-2017,7.8535,0.0076
28-Jun-2017,7.8485,-0.0051
29-Jun-2017,7.8275,-0.021
30-Jun-2017,7.8569,0.0293
03-Jul-2017,7.8747,0.0178
04-Jul-2017,7.8969,0.0222
05-Jul-2017,7.899,0.0021
06-Jul-2017,7.8938,-0.0052
07-Jul-2017,7.9013,0.0075
10-Jul-2017,7.8901,-0.0111
11-Jul-2017,7.8805,-0.0096
12-Jul-2017,7.8736,-0.0069
13-Jul-2017,7.8752,0.0016
14-Jul-2017,7.8798,0.0046
17-Jul-2017,7.8851,0.0053
18-Jul-2017,7.8677,-0.0174
19-Jul-2017,7.8708,0.003
20-Jul-2017,7.8996,0.0289
21-Jul-2017,7.8864,-0.0132
24-Jul-2017,7.8747,-0.0117
25-Jul-2017,7.8852,0.0105
26-Jul-2017,7.8953,0.0101
27-Jul-2017,7.8921,-0.0032
28-Jul-2017,7.8978,0.0056
31-Jul-2017,7.8983,0.0006
01-Aug-2017,7.9032,0.0048
02-Aug-2017,7.8841,-0.0191
03-Aug-2017,7.8755,-0.0086
04-Aug-2017,7.8759,0.0004
07-Aug-2017,7.865,-0.0109
08-Aug-2017,7.8686,0.0036
09-Aug-2017,7.8663,-0.0024
10-Aug-2017,7.8582,-0.0081
11-Aug-2017,7.8489,-0.0093
14-Aug-2017,7.8415,-0.0074
15-Aug-2017,7.8472,0.0057
16-Aug-2017,7.8313,-0.0159
17-Aug-2017,7.8364,0.0051
18-Aug-2017,7.8363,-0.0001
21-Aug-2017,7.8446,0.0083
22-Aug-2017,7.8405,-0.0041
23-Aug-2017,7.8489,0.0083
24-Aug-2017,7.8446,-0.0042
25-Aug-2017,7.827,-0.0177
28-Aug-2017,7.8285,0.0015
29-Aug-2017,7.8281,-0.0003
30-Aug-2017,7.8206,-0.0075
31-Aug-2017,7.826,0.0054
01-Sep-2017,7.8577,0.0317
04-Sep-2017,7.8534,-0.0043
05-Sep-2017,7.8324,-0.0211
06-Sep-2017,7.8386,0.0062
07-Sep-2017,7.8404,0.0018
08-Sep-2017,7.852,0.0116
11-Sep-2017,7.8542,0.0022
12-Sep-2017,7.8718,0.0176
13-Sep-2017,7.8721,0.0003
14-Sep-2017,7.8666,-0.0055
15-Sep-2017,7.8521,-0.0144
18-Sep-2017,7.8384,-0.0137
19-Sep-2017,7.8482,0.0098
20-Sep-2017,7.8297,-0.0185
21-Sep-2017,7.8418,0.0121
22-Sep-2017,7.8286,-0.0132
25-Sep-2017,7.8188,-0.0098
26-Sep-2017,7.8215,0.0027
27-Sep-2017,7.8093,-0.0121
28-Sep-2017,7.805,-0.0044
29-Sep-2017,7.809,0.004
02-Oct-2017,7.8115,0.0025
03-Oct-2017,7.7983,-0.0132
04-Oct-2017,7.7942,-0.0041
05-Oct-2017,7.7946,0.0004
06-Oct-2017,7.8113,0.0167
09-Oct-2017,7.8062,-0.0051
10-Oct-2017,7.7891,-0.0171
11-Oct-2017,7.7978,0.0087
12-Oct-2017,7.7962,-0.0017
13-Oct-2017,7.7764,-0.0197
16-Oct-2017,7.7761,-0.0003
17-Oct-2017,7.7952,0.0191
18-Oct-2017,7.8152,0.02
19-Oct-2017,7.797,-0.0182
20-Oct-2017,7.7899,-0.0071
23-Oct-2017,7.7632,-0.0267
24-Oct-2017,7.7526,-0.0106
25-Oct-2017,7.7384,-0.0142
26-Oct-2017,7.7234,-0.015
27-Oct-2017,7.7163,-0.0071
30-Oct-2017,7.7183,0.002
31-Oct-2017,7.7142,-0.0041
01-Nov-2017,7.7279,0.0137
02-Nov-2017,7.7252,-0.0027
03-Nov-2017,7.7355,0.0103
06-Nov-2017,7.7418,0.0063
07-Nov-2017,7.7415,-0.0003
08-Nov-2017,7.7272,-0.0143
09-Nov-2017,7.7053,-0.0219
10-Nov-2017,7.7052,-0.0
13-Nov-2017,7.7111,0.0059
14-Nov-2017,7.7189,0.0078
15-Nov-2017,7.7295,0.0106
16-Nov-2017,7.7271,-0.0024
17-Nov-2017,7.7395,0.0123
20-Nov-2017,7.7213,-0.0182
21-Nov-2017,7.7141,-0.0072
22-Nov-2017,7.7225,0.0084
23-Nov-2017,7.7264,0.004
24-Nov-2017,7.7306,0.0041
27-Nov-2017,7.7424,0.0118
28-Nov-2017,7.7288,-0.0135
29-Nov-2017,7.7303,0.0015
30-Nov-2017,7.7331,0.0028
01-Dec-2017,7.7621,0.029
04-Dec-2017,7.7662,0.0041
05-Dec-2017,7.7462,-0.02
06-Dec-2017,7.748,0.0019
07-Dec-2017,7.7384,-0.0096
08-Dec-2017,7.7396,0.0012
11-Dec-2017,7.7567,0.0171
12-Dec-2017,7.777,0.0202
13-Dec-2017,7.793,0.0161
14-Dec-2017,7.777,-0.016
15-Dec-2017,7.7948,0.0177
18-Dec-2017,7.7895,-0.0053
19-Dec-2017,7.794,0.0045
20-Dec-2017,7.7968,0.0029
21-Dec-2017,7.7851,-0.0117
22-Dec-2017,7.7846,-0.0005
25-Dec-2017,7.8103,0.0258
26-Dec-2017,7.8091,-0.0012
27-Dec-2017,7.8128,0.0037
28-Dec-2017,7.8086,-0.0042
29-Dec-2017,7.8154,0.0068
01-Jan-2018,7.8215,0.006
02-Jan-2018,7.8263,0.0048
03-Jan-2018,7.8299,0.0036
04-Jan-2018,7.8139,-0.016
05-Jan-2018,7.8188,0.0049
08-Jan-2018,7.8318,0.013
09-Jan-2018,7.8291,-0.0026
10-Jan-2018,7.8157,-0.0134
11-Jan-2018,7.817,0.0013
12-Jan-2018,7.8034,-0.0136
15-Jan-2018,7.8057,0.0023
16-Jan-2018,7.7969,-0.0088
17-Jan-2018,7.7927,-0.0043
18-Jan-2018,7.7941,0.0014
19-Jan-2018,7.7899,-0.0042
22-Jan-2018,7.8023,0.0124
23-Jan-2018,7.7956,-0.0067
24-Jan-2018,7.774,-0.0216
25-Jan-2018,7.76,-0.014
26-Jan-2018,7.7653,0.0053
29-Jan-2018,7.7685,0.0033
30-Jan-2018,7.7817,0.0132
31-Jan-2018,7.7946,0.0129
01-Feb-2018,7.7975,0.0029
02-Feb-2018,7.831,0.0335
05-Feb-2018,7.8249,-0.006
06-Feb-2018,7.8118,-0.0131
07-Feb-2018,7.828,0.0162
08-Feb-2018,7.8266,-0.0014
09-Feb-2018,7.8159,-0.0107
12-Feb-2018,7.8034,-0.0125
13-Feb-2018,7.7717,-0.0317
14-Feb-2018,7.7935,0.0218
15-Feb-2018,7.7825,-0.011
16-Feb-2018,7.7984,0.0159
19-Feb-2018,7.7961,-0.0023
20-Feb-2018,7.7903,-0.0058
21-Feb-2018,7.7762,-0.0141
22-Feb-2018,7.7649,-0.0113
23-Feb-2018,7.7703,0.0054
26-Feb-2018,7.762,-0.0083
27-Feb-2018,7.7371,-0.025
28-Feb-2018,7.7673,0.0302
01-Mar-2018,7.7609,-0.0064
02-Mar-2018,7.7628,0.0019
05-Mar-2018,7.7565,-0.0063
06-Mar-2018,7.7642,0.0077
07-Mar-2018,7.7841,0.0199
08-Mar-2018,7.8024,0.0183
09-Mar-2018,7.7977,-0.0048
12-Mar-2018,7.8059,0.0083
13-Mar-2018,7.7982,-0.0078
14-Mar-2018,7.8005,0.0024
15-Mar-2018,7.7725,-0.028
16-Mar-2018,7.7889,0.0164
19-Mar-2018,7.7731,-0.0157
20-Mar-2018,7.7751,0.002
21-Mar-2018,7.7842,0.0091
22-Mar-2018,7.7926,0.0084
23-Mar-2018,7.7974,0.0048
26-Mar-2018,7.8012,0.0038
27-Mar-2018,7.7901,-0.0111
28-Mar-2018,7.7612,-0.0288
29-Mar-2018,7.7647,0.0034
30-Mar-2018,7.7692,0.0045
02-Apr-2018,7.7722,0.003
03-Apr-2018,7.7636,-0.0086
04-Apr-2018,7.7677,0.0041
05-Apr-2018,7.7719,0.0042
06-Apr-2018,7.7678,-0.0041
09-Apr-2018,7.7986,0.0308
10-Apr-2018,7.788,-0.0106
11-Apr-2018,7.7663,-0.0217
12-Apr-2018,7.755,-0.0113
13-Apr-2018,7.758,0.003
16-Apr-2018,7.7711,0.0131
17-Apr-2018,7.7726,0.0015
18-Apr-2018,7.7806,0.008
19-Apr-2018,7.7799,-0.0007
20-Apr-2018,7.7771,-0.0028
23-Apr-2018,7.7719,-0.0052
24-Apr-2018,7.7965,0.0246
25-Apr-2018,7.7953,-0.0012
26-Apr-2018,7.8049,0.0096
27-Apr-2018,7.8217,0.0168
30-Apr-2018,7.8041,-0.0176
01-May-2018,7.7939,-0.0102
02-May-2018,7.7718,-0.022
03-May-2018,7.8036,0.0317
04-May-2018,7.8099,0.0063
07-May-2018,7.8152,0.0053
08-May-2018,7.8122,-0.003
09-May-2018,7.7915,-0.0208
10-May-2018,7.8047,0.0133
11-May-2018,7.8034,-0.0013
14-May-2018,7.7995,-0.0039
15-May-2018,7.7843,-0.0152
16-May-2018,7.8021,0.0178
17-May-2018,7.7887,-0.0134
18-May-2018,7.7852,-0.0036
21-May-2018,7.7951,0.0099
22-May-2018,7.823,0.028
23-May-2018,7.8454,0.0224
24-May-2018,7.8537,0.0082
25-May-2018,7.8404,-0.0132
28-May-2018,7.8364,-0.004
29-May-2018,7.8394,0.0029
30-May-2018,7.8373,-0.0021
