Date,Risk-On_Probability,Late-Cycle_Probability,Transitional_Probability,Risk-Off_Probability,Post-Shock_Probability,Dominant_Regime,Confidence,Entropy,Uncertainty,Conformal_90_Set,Close,benchmark_ret,confidence,equity_weight,strategy_ret,cum_strategy,cum_benchmark
2020-11-11,3.314242967859046e-102,9.81248948834714e-26,1.2079088973317135e-32,1.0,3.1936287832670466e-23,Risk-Off,1.0,-1.0000888996966971e-12,-6.213901710468417e-13,{Risk-Off},21901.16,-0.018163022032779086,1.0,0.49999999999999994,-0.009081511016389541,2.8118325048004182,3.808387398557071
2020-11-12,3.2474551099691756e-82,1.5006282946095756e-26,1.5896330622337293e-42,1.0,4.7913419465805297e-36,Risk-Off,1.0,-1.0000889005814264e-12,-6.213901715965547e-13,{Risk-Off},22823.23,0.0421014229383283,1.0,0.49999999999999994,0.021050711469164148,2.871023579558589,3.968725927136722
2020-11-13,3.127302154270556e-69,1.1394702360359986e-18,5.003171449937012e-34,1.0,9.704353099584354e-33,Risk-Off,1.0,-1.0000574158569865e-12,-6.213706090373554e-13,{Risk-Off},22990.38,0.007323678550319235,1.0,0.49999999999999994,0.003661839275159617,2.8815368064621256,3.9977916000813893
2020-11-16,6.678506781782656e-62,4.108101463280282e-19,3.236391754853218e-36,1.0,3.7154740141303436e-35,Risk-Off,1.0,-1.0000775494781818e-12,-6.213831187595632e-13,{Risk-Off},23380.14,0.016953177807413233,1.0,0.49999999999999994,0.008476588903706615,2.9059624093814045,4.065566871914553
2020-11-17,1.3890976096586276e-59,9.158141842327434e-18,2.5154805952630207e-33,1.0,1.0679837466203331e-32,Risk-Off,1.0,-9.998358518550841e-13,-6.212329435827326e-13,{Risk-Off},23452.85,0.0031099043889386557,1.0,0.49999999999999994,0.0015549521944693276,2.9104810420069174,4.078210396173043
2020-11-18,1.1866220151810153e-60,3.1138653287038554e-20,1.8598806184580708e-35,1.0,2.7315192334136966e-32,Risk-Off,1.0,-1.0000880401890554e-12,-6.213896370047174e-13,{Risk-Off},23501.6,0.002078638630273133,1.0,0.49999999999999994,0.0010393193151365663,2.913505961170214,4.08668752184491
2020-11-19,3.661551706082554e-49,1.5990600658877098e-23,3.0049768906157425e-45,1.0,7.296038100932451e-45,Risk-Off,1.0,-1.0000889001400044e-12,-6.213901713222839e-13,{Risk-Off},24411.02,0.03869608877693431,1.0,0.49999999999999994,0.019348044388467153,2.9698766038329985,4.24482634499381
2020-11-20,1.7375059525728136e-43,4.981551464483376e-17,2.391200243292403e-37,1.0,4.165020969469633e-40,Risk-Off,1.0,-9.984904049213873e-13,-6.203969704002305e-13,{Risk-Off},24482.84,0.0029421138485814513,1.0,0.49999999999999994,0.0014710569242907254,2.9742454613753555,4.25731510736824
2020-11-23,5.164453153569902e-37,3.5928874443185736e-19,1.4837073465583618e-43,1.0,9.608646684942938e-49,Risk-Off,1.0,-1.000078973067086e-12,-6.213840032850818e-13,{Risk-Off},25213.22,0.029832323374249015,1.0,0.49999999999999994,0.014916161687124506,3.0186097875744267,4.384320708357325
2020-11-24,3.5719344208745157e-32,7.923764891231855e-15,3.819338590586431e-36,0.999999999999992,3.2609018961934107e-41,Risk-Off,0.999999999999992,-7.732161183826306e-13,-4.804261863157089e-13,{Risk-Off},25114.39,-0.003919769073525758,0.999999999999992,0.5000000000000016,-0.0019598845367628788,3.0126936609292385,4.367135183636287
2020-11-25,2.3664806655743107e-24,2.6218509652913623e-11,3.632194474882595e-28,0.9999999999737816,3.219046601026789e-37,Risk-Off,0.9999999999737816,6.63039426028221e-10,4.119695583816874e-10,{Risk-Off},25139.18,0.000987083500734176,0.9999999999737816,0.5000000000052436,0.0004935417503670895,3.0141805510319735,4.37144591072153
2020-11-26,4.648180970456008e-26,5.828198462480744e-20,4.2154430078636025e-41,1.0,1.4954141288200625e-50,Risk-Off,1.0,-1.0000872901898121e-12,-6.213891710039866e-13,{Risk-Off},26088.13,0.03774785016854176,1.0,0.49999999999999994,0.018873925084468817,3.0710699689432137,4.53645859597933
2020-11-27,2.0109527940765517e-21,2.98165692159048e-16,6.600650787995795e-37,0.9999999999999996,1.1873333066973329e-48,Risk-Off,0.9999999999999996,-9.914062221607483e-13,-6.159953201682407e-13,{Risk-Off},26356.83,0.010299703351677625,0.9999999999999996,0.5,0.0051498516758388116,3.086885523769394,4.583182773785086
2020-11-30,1.7965647884829358e-21,3.0147934831829093e-16,1.6036701728977364e-38,0.9999999999999996,4.8473069385150185e-51,Risk-Off,0.9999999999999996,-9.913146703677718e-13,-6.159384358409428e-13,{Risk-Off},26585.83,0.008688450014664229,0.9999999999999996,0.5,0.004344225007332114,3.1002956490565245,4.623003528223188
2020-12-01,8.636373859478682e-26,6.005241407438827e-14,2.5044002006019205e-37,0.99999999999994,1.3937856484813318e-47,Risk-Off,0.99999999999994,7.158925507560923e-13,4.448090511757502e-13,{Risk-Off},25977.57,-0.02287910514736613,0.99999999999994,0.500000000000012,-0.011439552573683065,3.0648296539851816,4.517233344404325
2020-12-02,3.5164036071082286e-27,4.6708733250449464e-20,7.149207320974711e-46,1.0,6.507795630882356e-57,Risk-Off,1.0,-1.0000876099717512e-12,-6.213893696956766e-13,{Risk-Off},26619.06,0.02469399562776653,1.0,0.49999999999999994,0.012346997813883561,3.102671099022862,4.628781884860646
2020-12-03,5.225126258675037e-23,9.461342852657596e-16,3.4052691003782866e-41,0.999999999999999,1.2179881432448452e-54,Risk-Off,0.999999999999999,-9.72836914445655e-13,-6.044575605742657e-13,{Risk-Off},26717.34,0.0036920913060038973,0.999999999999999,0.5000000000000001,0.0018460456530019485,3.1083987715179076,4.645871770215129
2020-12-04,5.436152923095664e-145,5.966910295454258e-39,4.6908986917132845e-113,1.0,3.026692145782053e-87,Risk-Off,1.0,-1.000088900581841e-12,-6.213901715968123e-13,{Risk-Off},25415.43,-0.04872902766517928,1.0,0.49999999999999994,-0.024364513832589647,3.032664146652055,4.4194829561954405
2020-12-07,1.27829284901625e-37,2.0424685629594273e-18,3.899951618712048e-42,1.0,1.9206168618284492e-45,Risk-Off,1.0,-1.000032465094021e-12,-6.213551062566808e-13,{Risk-Off},25503.98,0.0034841039478772373,1.0,0.49999999999999994,0.0017420519739386184,3.037947205215023,4.434880894210697
2020-12-08,3.5527406513724234e-51,8.479789329487917e-22,4.7825436740957324e-45,1.0,3.3938796678900964e-42,Risk-Off,1.0,-1.0000888771513172e-12,-6.213901570386094e-13,{Risk-Off},24871.58,-0.024796129858947413,1.0,0.49999999999999994,-0.012398064929473705,3.000282538512454,4.324913011648884
2020-12-09,5.666580438873222e-45,5.2840153708828325e-24,1.5022991621923554e-44,1.0,5.694527438119528e-43,Risk-Off,1.0,-1.0000889004358382e-12,-6.213901715060958e-13,{Risk-Off},25116.3,0.009839342735765033,1.0,0.49999999999999994,0.004919671367882516,3.0150429426127316,4.367467313072868
2020-12-10,1.8602576785999375e-38,3.154466482488439e-23,2.5903171063382704e-44,1.0,4.685496772823475e-44,Risk-Off,1.0,-1.0000888997102297e-12,-6.213901710552498e-13,{Risk-Off},25697.96,0.023158665886297003,1.0,0.49999999999999994,0.0115793329431485,3.049955128683134,4.468612029345645
2020-12-11,1.2085960623555645e-33,4.5648671936941945e-22,2.1829384783069268e-44,1.0,2.2262601006698253e-46,Risk-Off,1.0,-1.0000888879686469e-12,-6.213901637597942e-13,{Risk-Off},26181.49,0.01881589044422216,1.0,0.49999999999999994,0.009407945222111079,3.0786489394636813,4.552692943727546
2020-12-14,1.4887729491128908e-34,2.7780833586048683e-24,5.107692102174285e-49,1.0,1.146960034003682e-52,Risk-Off,1.0,-1.0000889005050798e-12,-6.213901715491179e-13,{Risk-Off},26712.73,0.020290671004591365,1.0,0.49999999999999994,0.01014533550229568,3.1098828658483266,4.645070138433646
2020-12-15,2.2725520851310926e-31,2.012436632383289e-24,7.09942605818238e-49,1.0,1.5988111026851484e-55,Risk-Off,1.0,-1.0000889005262353e-12,-6.213901715622627e-13,{Risk-Off},27010.52,0.011147868450734899,1.0,0.49999999999999994,0.005573934225367449,3.127217148391162,4.6968527692813415
2020-12-16,3.2721688238149066e-29,3.1722852495798336e-23,2.5918127504268145e-47,1.0,9.486017050532639e-54,Risk-Off,1.0,-1.0000888997053052e-12,-6.2139017105219e-13,{Risk-Off},26982.85,-0.0010244156721159747,1.0,0.49999999999999994,-0.0005122078360579873,3.125615363262701,4.692041239694868
2020-12-17,2.3326621260618003e-27,9.449865785855488e-20,1.7253068628204545e-43,1.0,9.569074736017811e-50,Risk-Off,1.0,-1.0000862894873748e-12,-6.213885492326031e-13,{Risk-Off},26715.85,-0.009895174156918207,1.0,0.49999999999999994,-0.004947587078459103,3.1101511090791893,4.645612674476645
2020-12-18,2.072585229943781e-22,9.900206846467182e-16,3.0137318123846803e-37,0.999999999999999,1.2849850761499294e-46,Risk-Off,0.999999999999999,-9.716243690438678e-13,-6.037041637563957e-13,{Risk-Off},27025.73,0.011599106897216549,0.999999999999999,0.5000000000000001,0.005799553448608274,3.128188596669542,4.699497632490964
2020-12-21,9.436108015628156e-23,4.816704971344665e-12,4.7986316587801785e-34,0.9999999999951832,1.249308305971198e-42,Risk-Off,0.9999999999951832,1.2842626554158087e-10,7.979572529601348e-11,{Risk-Off},26726.46,-0.011073521418292875,0.9999999999951832,0.5000000000009633,-0.0055367607091464386,3.1108685649567023,4.647457644802358
2020-12-22,1.5567832660648333e-21,1.9832886540969668e-11,2.2691513355803359e-32,0.9999999999801672,4.687979871637584e-42,Risk-Off,0.9999999999801672,5.066126311245843e-10,3.1477612600686645e-10,{Risk-Off},26971.24,0.009158713873816504,0.9999999999801672,0.5000000000039665,0.004579356936917075,3.125114342499474,4.690022379611785
2020-12-23,1.430300188195969e-20,8.657657844489514e-12,3.373661990211828e-32,0.9999999999913424,3.049712121138247e-42,Risk-Off,0.9999999999913424,2.272441657839792e-10,1.4119473887644228e-10,{Risk-Off},27199.35,0.008457527351356298,0.9999999999913424,0.5000000000017315,0.004228763675711696,3.1383297125134813,4.729688372165825
2020-12-24,5.4663219710874326e-34,3.2692896634702143e-11,1.2055059023852343e-34,0.999999999967307,2.1719132271175788e-39,Risk-Off,0.999999999967307,8.20040797428751e-10,5.09519995206605e-10,{Risk-Off},26478.78,-0.026492177202763978,0.999999999967307,0.5000000000065385,-0.01324608860142786,3.096759119081034,4.6043886296965555
2020-12-25,5.505469594991243e-27,1.683203158253156e-14,6.5156697573079e-39,0.9999999999999832,1.4067212860780895e-49,Risk-Off,0.9999999999999832,-5.184082498338559e-13,-3.221051559856817e-13,{Risk-Off},27373.28,0.03378176789111875,0.9999999999999832,0.5000000000000033,0.01689088394578026,3.1490661179694683,4.759933017665471
2020-12-28,7.252766373337461e-25,8.629554486241428e-15,9.69854482992028e-41,0.9999999999999912,1.232391034673018e-52,Risk-Off,0.9999999999999912,-7.530599084685797e-13,-4.679024289477921e-13,{Risk-Off},27950.03,0.02106981698941457,0.9999999999999912,0.5000000000000017,0.010534908494707354,3.18224124136606,4.860223935229555
2020-12-29,2.806007755429885e-28,9.225874130375493e-14,2.6951671483652343e-39,0.9999999999999076,2.8624459310356757e-48,Risk-Off,0.9999999999999076,1.6333432539618278e-12,1.014853223813756e-12,{Risk-Off},27604.7,-0.012355264019394574,0.9999999999999076,0.5000000000000184,-0.006177632009697308,3.162582526010818,4.800174585316412
2020-12-30,4.1482859026347036e-26,4.833070836257102e-18,4.4204682287012983e-44,1.0,4.305435050208668e-54,Risk-Off,1.0,-9.99955357921722e-13,-6.213071968768263e-13,{Risk-Off},28255.56,0.023577868986078387,1.0,0.49999999999999994,0.011788934493039627,3.199866004238791,4.913352472799306
2020-12-31,1.1345353841649788e-23,5.113923153973336e-16,3.3934033319853873e-41,0.9999999999999994,5.956247562663392e-53,Risk-Off,0.9999999999999994,-9.852927360435677e-13,-6.121967976716911e-13,{Risk-Off},28098.66,-0.005552889413623419,0.9999999999999994,0.5,-0.002776444706811709,3.1909817532088156,4.886069169867699
2021-01-01,7.536956080446099e-23,7.100682649536266e-14,5.560014302998347e-38,0.999999999999929,3.3858588746841617e-50,Risk-Off,0.999999999999929,1.0280854883105317e-12,6.387854296011108e-13,{Risk-Off},28025.4,-0.002607241768824542,0.999999999999929,0.5000000000000142,-0.001303620884412271,3.186821922753554,4.873330006242654
2021-01-04,2.128242033677819e-19,1.1416163984646547e-11,1.3750805958706047e-32,0.9999999999885838,8.206016651192981e-46,Risk-Off,0.9999999999885838,2.970991898305386e-10,1.8459810567107144e-10,{Risk-Off},27913.52,-0.003992092887166732,0.9999999999885838,0.5000000000022832,-0.0019960464435834226,3.1804608781883084,4.853875220187916
2021-01-05,7.842551309254922e-19,4.4297099838417884e-11,3.875850852923871e-30,0.9999999999557028,6.947360309695535e-42,Risk-Off,0.9999999999557028,1.098355660039417e-09,6.824467421537704e-10,{Risk-Off},27830.39,-0.002978126728553132,0.9999999999557028,0.5000000000088594,-0.0014890633642833657,3.1757249704130617,4.839419764657613
2021-01-06,6.15703954046725e-18,3.1740679478190446e-10,3.3116250059746367e-29,0.9999999996825932,3.772294834638519e-42,Risk-Off,0.9999999996825932,7.257360771462217e-09,4.509251780011971e-09,{Risk-Off},27844.96,0.0005235284162385945,0.9999999996825932,0.5000000000634813,0.00026176420812393535,3.1765562615451612,4.841953338422518
2021-01-07,3.81834106420503e-11,4.889397271664766e-06,1.462747287741096e-26,0.9999951105645448,8.983523983399059e-43,Risk-Off,0.9999951105645448,6.468004508365865e-05,4.018797157936779e-05,{Risk-Off},27975.02,0.004670863237009604,0.9999951105645448,0.500000977887091,0.0023354316188013147,3.183974891477275,4.864569440266272
2021-01-08,1.7347774274763752e-09,0.157395771191108,4.646858662808441e-20,0.8426042270741145,2.469700080944778e-35,Risk-Off,0.8426042270741145,0.4353261680524911,0.2704833561389811,"{Risk-Off, Late-Cycle}",27872.39,-0.003668630084982971,0.8426042270741145,0.531479154585177,-0.0018343186299974873,3.178134467016394,4.846723134467222
2021-01-11,1.965101250041234e-08,0.7012220910458251,2.7308307059362526e-20,0.2987778893031624,1.0312700116141917e-36,Late-Cycle,0.7012220910458251,0.6098256128104459,0.3789059572283536,"{Late-Cycle, Risk-Off}",27915.36,0.0015416690136726974,0.7012220910458251,0.756097767283666,0.000819364944036929,3.180738518986103,4.854195177341481
2021-01-12,2.9288444475257744e-12,0.9999999999970712,2.1795421661210103e-19,0.0,1.618960030787024e-33,Late-Cycle,0.9999999999970712,7.884819960260235e-11,4.8991140940226135e-11,{Late-Cycle},27490.41,-0.015222802070258168,0.9999999999970712,0.7799999999997657,-0.011509926657123368,3.144128451917086,4.78030072494641
2021-01-13,3.7350865222683846e-11,0.9999999999626492,5.438849715756137e-18,0.0,1.977331366818104e-35,Late-Cycle,0.9999999999626492,9.321833386786538e-10,5.791980737354617e-10,{Late-Cycle},27602.49,0.004077058145004031,0.9999999999626492,0.7799999999970119,0.003180105353102189,3.154127111637868,4.799790288952622
2021-01-14,5.659214482720724e-15,0.9999999999999944,9.268547422465637e-18,0.0,1.7202380375408393e-35,Late-Cycle,0.9999999999999944,-8.377217030645403e-13,-5.205057595527728e-13,{Late-Cycle},27324.98,-0.01005380311703774,0.9999999999999944,0.7799999999999995,-0.007841966431259395,3.1293925527084787,4.751534142384422
2021-01-15,2.77506893213914e-20,0.9999999999999972,2.87439029391106e-15,0.0,2.107156395513919e-29,Late-Cycle,0.9999999999999972,-9.177874652994456e-13,-5.70253414691463e-13,{Late-Cycle},26817.77,-0.018562136184546163,0.9999999999999972,0.7799999999999997,-0.014478466223945998,3.084083748332621,4.663335518547962
2021-01-18,3.791305261765232e-15,0.999999999999996,3.505162019196835e-16,0.0,4.5763885736102245e-32,Late-Cycle,0.999999999999996,-8.814417664230226e-13,-5.476705622585574e-13,{Late-Cycle},27217.41,0.014902059343487428,0.999999999999996,0.7799999999999996,0.01162360628792019,3.1199319235822127,4.732828821183956
2021-01-19,2.644619516488692e-15,0.9999999999999588,3.8630037179135855e-14,0.0,4.846658754591577e-28,Late-Cycle,0.9999999999999588,1.8020114406514232e-13,1.1196526605528237e-13,{Late-Cycle},27163.33,-0.0019869634913828316,0.9999999999999588,0.7799999999999967,-0.0015498315232786077,3.115096554736562,4.723424863105299
2021-01-20,5.519992156675872e-12,0.99999999999448,2.7389880789659168e-17,0.0,1.6230516136861416e-33,Late-Cycle,0.99999999999448,1.4669454244105835e-10,9.11464439278672e-11,{Late-Cycle},27735.63,0.02106884538824949,0.99999999999448,0.7799999999995584,0.016433699402834533,3.166289115127908,4.822941971249078
2021-01-21,6.534471342393441e-11,0.9999999999346552,3.926489908030122e-17,0.0,1.5295984256368896e-35,Late-Cycle,0.9999999999346552,1.5957748019131954e-09,9.91510632118613e-10,{Late-Cycle},27804.43,0.002480563809078795,0.9999999999346552,0.7799999999947724,0.0019348397710803648,3.1724153772345964,4.834905586556245
2021-01-22,1.681454111949224e-09,0.9999999983185448,1.1908732222495684e-15,0.0,2.735188106482896e-36,Late-Cycle,0.9999999983185448,3.565092638619284e-08,2.215116601315467e-08,{Late-Cycle},27529.45,-0.009889790943385601,0.9999999983185448,0.7799999998654835,-0.007714036935789069,3.1479432478389433,4.787089381074197
2021-01-25,4.5554722445472144e-10,0.9999999995444484,4.436654312280492e-15,0.0,2.586773922149076e-36,Late-Cycle,0.9999999995444484,1.0252278317888504e-08,6.370098677732181e-09,{Late-Cycle},27538.14,0.00031566195474286296,0.9999999995444484,0.7799999999635558,0.0002462163246569714,3.1487183228556552,4.788600483065756
2021-01-26,2.7455039015826734e-08,0.999999972544952,8.874540308996188e-15,0.0,1.3469321591308525e-36,Late-Cycle,0.999999972544952,5.054651829339297e-07,3.1406317636041546e-07,{Late-Cycle},27709.85,0.006235352133441063,0.999999972544952,0.7799999978035961,0.004863574663856787,3.1640323495143177,4.818459093304037
2021-01-27,1.821047448603286e-05,0.999981789525514,1.3330817523729207e-17,0.0,5.547426007270207e-41,Late-Cycle,0.999981789525514,0.0002169505677901,0.0001347989668405,{Late-Cycle},28381.84,0.02425094325663979,0.999981789525514,0.7799985431620411,0.01891573568691417,3.2238823491425763,4.935311271360193
2021-01-28,1.887629639977145e-09,0.9999999981123704,1.6958877195126986e-17,0.0,5.341704013515274e-40,Late-Cycle,0.9999999981123704,3.980422888618424e-08,2.4731757950193098e-08,{Late-Cycle},28079.9,-0.010638492782708897,0.9999999981123704,0.7799999998489896,-0.008298008871952828,3.197130544807259,4.882806998019406
2021-01-29,0.0002523219497666,0.9997476780502332,3.1624581241480213e-19,0.0,3.9917164700364236e-43,Late-Cycle,0.9997476780502332,0.0023427281891187,0.001455618866077,{Late-Cycle},28785.05,0.02511226891833651,0.9997476780502332,0.7799798142440186,0.019587569752510265,3.2597545623615525,5.005425360430005
2021-02-01,0.0001548350800525,0.9998451649199476,9.574025015613032e-20,0.0,1.4445871019378106e-45,Late-Cycle,0.9998451649199476,0.001513214474154,0.0009402130162731,{Late-Cycle},28715.6,-0.0024127107647894386,0.9998451649199476,0.7799876131935958,-0.0018818656941450105,3.2536201420793116,4.993348716780545
2021-02-02,3.895236416254122e-19,1.0,1.7563599919373216e-23,0.0,1.1427031145858473e-42,Late-Cycle,1.0,-1.0000781371607255e-12,-6.213834839072582e-13,{Late-Cycle},28057.74,-0.02290949866971248,1.0,0.7799999999999999,-0.017869125186850895,3.195480796450037,4.878953600996051
2021-02-03,4.836623159142113e-15,0.9999999999999952,7.226830667089639e-17,0.0,2.623455447072309e-36,Late-Cycle,0.9999999999999952,-8.595895772822851e-13,-5.340930337488131e-13,{Late-Cycle},27539.24,-0.01847974925991902,0.9999999999999952,0.7799999999999996,-0.014414204422736835,3.149420483021076,4.788791761798866
2021-02-04,5.5417916933429536e-12,0.999999999994458,1.3891136035087061e-16,0.0,9.515423035352305e-38,Late-Cycle,0.999999999994458,1.4726246933474339e-10,9.149931674718961e-11,{Late-Cycle},27560.46,0.0007705368775607901,0.999999999994458,0.7799999999995566,0.000601018764497416,3.1513133438286642,4.792481702450291
2021-02-05,5.692286139271285e-15,0.9999999999999928,1.58539338782805e-15,0.0,3.915958179832159e-36,Late-Cycle,0.9999999999999928,-7.917065336618451e-13,-4.919149272831996e-13,{Late-Cycle},27241.74,-0.01156439333741155,0.9999999999999928,0.7799999999999994,-0.009020226803175881,3.122887782739455,4.737059558980809
2021-02-08,8.80154235804671e-12,0.9999999999911644,3.4038636618760045e-14,0.0,1.8973351917514062e-34,Late-Cycle,0.9999999999911644,2.3188073637678148e-10,1.4407560216230216e-10,{Late-Cycle},27360.58,0.004362423251965453,0.9999999999911644,0.7799999999992931,0.0034026901365330504,3.1335140021952825,4.7577246177468515
2021-02-09,5.536712489187226e-14,0.9999999999982676,1.6770675142712605e-12,0.0,1.9698293400698622e-32,Late-Cycle,0.9999999999982676,4.6946923313550486e-11,2.916976352480001e-11,{Late-Cycle},27199.95,-0.005870855076902659,0.9999999999982676,0.7799999999998614,-0.004579266959979924,3.1191648050563954,4.729792706020247
2021-02-10,3.883795894049763e-27,0.9999999999995304,4.694920845624735e-13,0.0,6.0953810229622544e-30,Late-Cycle,0.9999999999995304,1.2261365740758806e-11,7.61841488014584e-12,{Late-Cycle},26407.9,-0.02911953882268159,0.9999999999995304,0.7799999999999624,-0.022713240281687603,3.0483184653609663,4.592063323694054
2021-02-11,9.257388547969312e-26,0.9999999997213478,2.7865215879468103e-10,0.0,6.63987299856355e-27,Late-Cycle,0.9999999997213478,6.4072960128699435e-09,3.981076848860608e-09,{Late-Cycle},26302.12,-0.0040056195305193665,0.9999999997213478,0.7799999999777077,-0.003124383233804955,3.0387943502564947,4.573669265159284
2021-02-12,9.811019273093768e-26,0.9999999991913444,8.086556252767836e-10,0.0,4.14125581346318e-27,Late-Cycle,0.9999999991913444,1.7736385725484392e-08,1.1020236064067881e-08,{Late-Cycle},26268.8,-0.0012668180359606263,0.9999999991913444,0.7799999999353076,-0.0009881180680210483,3.035791662654006,4.567875258443661
2021-02-15,8.262696150745419e-26,0.9999999909696348,9.030365111707856e-09,0.0,1.0251334183531416e-25,Late-Cycle,0.9999999909696348,1.7629486552925797e-07,1.0953815873681709e-07,{Late-Cycle},26221.82,-0.0017884334267267432,0.9999999909696348,0.7799999992775708,-0.0013949780727311616,3.0315567998512236,4.559705917642343
2021-02-16,3.4164377559034775e-29,0.999999991768914,8.231085881477583e-09,0.0,2.5519935624403687e-27,Late-Cycle,0.999999991768914,1.614536131617495e-07,1.0031677016826853e-07,{Late-Cycle},26022.25,-0.007610837081484023,0.999999991768914,0.7799999993415131,-0.005936452918059247,3.0135601056404844,4.525002738763688
2021-02-17,3.5837126401806564e-24,0.9999999996949848,3.0501527819106127e-10,0.0,1.6380472281689653e-29,Late-Cycle,0.9999999996949848,6.986102718977386e-09,4.340709675722541e-09,{Late-Cycle},26245.14,0.00856536233415639,0.9999999996949848,0.7799999999755988,0.006680982615001805,3.0336936483155315,4.563761026784249
2021-02-18,2.9092370928382047e-21,0.9999999995853188,4.146812024321103e-10,0.0,1.0640749578738302e-28,Late-Cycle,0.9999999995853188,9.371252354715108e-09,5.8226864685585196e-09,{Late-Cycle},26515.24,0.010291429194128954,0.9999999995853188,0.7799999999668255,0.00802731477116946,3.0580460621498573,4.610728650250325
2021-02-19,2.93873304671255e-17,0.9999999999987682,1.2317501436621653e-12,0.0,1.615853573358988e-33,Late-Cycle,0.9999999999987682,3.327830890930419e-11,2.0676975888417063e-11,{Late-Cycle},26803.9,0.010886569384248368,0.9999999999987682,0.7799999999999014,0.00849152411935257,3.084013534044694,4.660923667613217
2021-02-22,1.1694626866558441e-18,0.9999999999993646,6.353836222264663e-13,0.0,1.7685617534287722e-34,Late-Cycle,0.9999999999993646,1.6879202505327592e-11,1.0487638184066156e-11,{Late-Cycle},26711.53,-0.0034461403004787394,0.9999999999993646,0.7799999999999492,-0.002687989434373077,3.0757237382497182,4.644861470724799
2021-02-23,7.379923653111173e-16,0.9999999999975748,2.424392865560679e-12,0.0,6.865741500170772e-34,Late-Cycle,0.9999999999975748,6.544979087109585e-11,4.0666241527832616e-11,{Late-Cycle},26896.93,0.00694082293301812,0.9999999999975748,0.779999999999806,0.005413841887753781,3.0923752202590133,4.6771006317414985
2021-02-24,1.589092033314121e-15,0.9999999999997186,2.798237123960591e-13,0.0,5.432809499831677e-34,Late-Cycle,0.9999999999997186,6.988145514573658e-12,4.341978935990669e-12,{Late-Cycle},27013.12,0.004319823860938765,0.9999999999997186,0.7799999999999775,0.0033694626115313986,3.1027948629445024,4.697304882650507
2021-02-25,7.638127045536127e-13,0.999999999999212,2.422071436458376e-14,0.0,1.2274884555932598e-35,Late-Cycle,0.999999999999212,2.1128089054867337e-11,1.3127619830275647e-11,{Late-Cycle},27291.23,0.01029536758434424,0.999999999999212,0.779999999999937,0.008030386715788275,3.127711505593708,4.74566536307313
2021-02-26,1.4736167888131705e-08,0.999999985263832,1.3223767332947255e-16,2.062230470264479e-290,1.5640375495907323e-40,Late-Cycle,0.999999985263832,2.804709119569853e-07,1.742663757266681e-07,{Late-Cycle},27747.95,0.01673504638669643,0.999999985263832,0.7799999988211065,0.013053336181622159,3.16853857535535,4.825084293059897
2021-03-01,2.944533497347531e-09,0.9999999970537672,6.668779727368536e-14,1.6326896047090469e-12,2.618536965982455e-37,Late-Cycle,0.9999999970537672,6.083000419044388e-08,3.779580667293036e-08,{Late-Cycle},27872.87,0.0045019541984181455,0.9999999970537672,0.7799999997643013,0.0035115242694588288,3.1796649754614266,4.846806601550759
2021-03-02,1.6970372249698042e-08,0.9999999830294596,4.764884105362788e-16,1.67732642400356e-13,1.8984266417338e-39,Late-Cycle,0.9999999830294596,3.20603614505043e-07,1.9920222583806595e-07,{Late-Cycle},27915.69,0.0015362608873790151,0.9999999830294596,0.7799999986423567,0.0011982834917935372,3.1834751155109564,4.854252560961412
2021-03-03,2.7385935714908168e-11,0.9999999999726088,5.102624780437021e-15,0.0,5.560211582035374e-37,Late-Cycle,0.9999999999726088,6.916030117500244e-10,4.297171120469319e-10,{Late-Cycle},27417.08,-0.01786128159468736,0.9999999999726088,0.7799999999978087,-0.013931799619606893,3.139123578107653,4.767549389038348
2021-03-04,6.587415752120767e-09,0.9999999934125404,4.3685200064644994e-14,1.7620710157931358e-136,6.783283813793387e-37,Late-Cycle,0.9999999934125404,1.306810924632465e-07,8.119672803382986e-08,{Late-Cycle},27516.43,0.0036236535765297173,0.9999999934125404,0.7799999994730031,0.002826449789685239,3.1479961532847915,4.784825336433219
2021-03-05,8.482122795629525e-08,0.999999915178706,6.598859132966862e-14,0.0,3.170212569151924e-37,Late-Cycle,0.999999915178706,1.465941414047066e-06,9.108406125651588e-07,{Late-Cycle},27596.05,0.002893543966277612,0.999999915178706,0.7799999932142965,0.0022569642921716486,3.155101068194649,4.798670438915147
2021-03-08,1.929890794540604e-09,0.9999999980700992,9.953367201612128e-15,0.0,9.20396401897522e-37,Late-Cycle,0.9999999980700992,4.06529833701548e-08,2.5259118761948123e-08,{Late-Cycle},27516.9,-0.0028681641031959026,0.9999999980700992,0.7799999998456079,-0.002237167981030293,3.1480425771079696,4.784907064619183
2021-03-09,1.7268788301241252e-08,0.999999982731154,5.756978361594032e-14,0.0,9.562149044186803e-35,Late-Cycle,0.999999982731154,3.259370603920254e-07,2.0251608208923137e-07,{Late-Cycle},27512.18,-0.0001715309500707196,0.999999982731154,0.7799999986184922,-0.00013379414102867828,3.1476213874554437,4.784086304964389
2021-03-10,0.0058037197051623,0.994196280294837,6.503927692759933e-16,0.0,3.259244331891535e-37,Late-Cycle,0.994196280294837,0.0356716853442337,0.0221640642789905,{Late-Cycle},27924.48,0.014986089797318858,0.994196280294837,0.7795357024235869,0.011689150021205309,3.1844144060633646,4.855781051928709
